CustomerId,rfm_total,rfm_segment,Exited
15713770,11,Potential Loyalist,0
15738546,10,At Risk,0
15710397,11,Potential Loyalist,0
15811690,14,Champions,1
15636024,10,At Risk,0
15576313,9,At Risk,0
15789924,9,At Risk,0
15636673,12,Champions,0
15741180,8,At Risk,0
15798960,12,Loyal Customers,0
15572050,11,Loyal Customers,1
15770291,11,Loyal Customers,0
15779497,9,At Risk,0
15583692,11,Potential Loyalist,0
15756277,8,Others,0
15659002,12,Champions,0
15776558,13,Champions,0
15765322,7,Inactive,0
15779423,10,Potential Loyalist,0
15599591,9,Others,0
15679991,8,At Risk,0
15636023,8,At Risk,1
15684294,11,Loyal Customers,0
15575883,11,Potential Loyalist,0
15651336,11,Potential Loyalist,0
15604482,11,Loyal Customers,0
15625395,9,At Risk,0
15585036,8,Others,0
15583480,10,At Risk,0
15722993,13,Champions,0
15575119,8,Others,1
15672826,6,Inactive,0
15782806,10,Potential Loyalist,0
15617790,14,Champions,0
15711733,10,At Risk,0
15777616,9,At Risk,0
15799300,12,Loyal Customers,1
15777743,11,Loyal Customers,0
15764294,10,At Risk,0
15676810,10,Potential Loyalist,0
15631709,11,Potential Loyalist,0
15593601,9,At Risk,0
15707242,13,Champions,0
15613656,12,Champions,0
15725772,9,Others,0
15597265,8,At Risk,0
15600379,10,At Risk,0
15645571,10,At Risk,0
15625524,7,Inactive,0
15793197,12,Loyal Customers,0
15651352,12,Loyal Customers,1
15736963,10,Potential Loyalist,0
15590213,9,At Risk,0
15784923,11,Loyal Customers,1
15724684,12,Champions,0
15666767,14,Champions,0
15680197,6,Inactive,0
15684461,12,Champions,1
15632344,11,Potential Loyalist,0
15722758,11,Loyal Customers,0
15724423,12,Champions,0
15600974,11,At Risk,1
15802570,7,Inactive,0
15622083,10,Potential Loyalist,0
15612444,11,Potential Loyalist,0
15622578,11,At Risk,0
15631222,11,Loyal Customers,0
15607314,11,Potential Loyalist,1
15655794,6,Inactive,0
15762218,8,At Risk,0
15650244,10,Potential Loyalist,0
15596379,12,Loyal Customers,0
15683618,11,Loyal Customers,0
15736146,11,Loyal Customers,0
15622750,12,Loyal Customers,0
15611551,12,Champions,0
15726774,14,Champions,0
15632977,13,Champions,0
15738835,11,Loyal Customers,0
15596797,10,Potential Loyalist,0
15721292,10,Potential Loyalist,0
15703119,7,Inactive,0
15654489,8,At Risk,0
15631189,10,At Risk,1
15567078,8,At Risk,0
15705034,10,Potential Loyalist,0
15749365,8,At Risk,0
15589030,10,Potential Loyalist,0
15621093,11,Potential Loyalist,0
15770811,8,At Risk,0
15590146,13,Champions,1
15671930,7,Inactive,0
15591179,9,Others,0
15807961,14,Champions,0
15639049,10,At Risk,0
15736078,11,Loyal Customers,1
15592197,11,Potential Loyalist,0
15795895,11,Potential Loyalist,0
15608209,11,Potential Loyalist,0
15805884,7,Inactive,0
15766044,11,Potential Loyalist,1
15756926,12,Champions,0
15719309,12,Champions,0
15704844,10,At Risk,0
15796480,11,Loyal Customers,0
15777994,8,Others,0
15795275,14,Champions,1
15583840,9,At Risk,1
15588928,7,Inactive,0
15641934,10,At Risk,1
15671124,9,At Risk,0
15571995,10,Potential Loyalist,0
15628674,11,Loyal Customers,1
15593959,12,Champions,0
15596522,11,Potential Loyalist,0
15611247,7,Inactive,0
15798348,9,At Risk,0
15625522,8,At Risk,0
15591550,11,Potential Loyalist,0
15657747,8,At Risk,0
15667321,6,Inactive,0
15795151,11,Potential Loyalist,0
15625092,11,Potential Loyalist,1
15595640,11,Loyal Customers,0
15617454,12,Champions,0
15574879,11,Loyal Customers,0
15750549,10,Potential Loyalist,0
15640258,7,Inactive,1
15572051,11,Loyal Customers,0
15600997,9,At Risk,0
15669293,11,At Risk,0
15770424,9,Others,0
15781987,8,At Risk,0
15724269,6,Inactive,0
15807194,10,Potential Loyalist,0
15723411,10,At Risk,0
15742091,12,Champions,1
15591360,10,At Risk,0
15734948,11,Loyal Customers,0
15578977,7,Inactive,0
15739271,12,Champions,0
15688612,12,Loyal Customers,0
15700801,6,Inactive,1
15794566,7,Inactive,1
15777907,11,Loyal Customers,1
15604576,11,Loyal Customers,0
15711540,11,Loyal Customers,0
15633213,12,Loyal Customers,1
15754168,11,Loyal Customers,0
15717156,8,Others,0
15789109,8,At Risk,1
15633586,12,Loyal Customers,0
15679294,7,Inactive,0
15801414,11,Potential Loyalist,0
15665053,11,At Risk,1
15597914,8,Others,1
15794414,8,At Risk,0
15747647,11,Potential Loyalist,0
15699389,8,At Risk,0
15770214,9,Others,0
15664539,11,At Risk,0
15791991,11,At Risk,0
15797665,10,Potential Loyalist,0
15661745,12,Loyal Customers,0
15609458,8,At Risk,0
15755241,12,Loyal Customers,1
15692819,14,Champions,0
15814116,9,Others,0
15731519,10,Potential Loyalist,0
15734044,10,At Risk,0
15813140,9,At Risk,0
15646521,12,Champions,0
15575024,8,Others,0
15596972,14,Champions,0
15576085,13,Champions,0
15705521,12,Loyal Customers,0
15569187,10,At Risk,0
15687310,7,Inactive,0
15598883,9,Others,0
15642996,7,Inactive,0
15601008,8,Others,0
15799626,11,At Risk,1
15689412,11,Loyal Customers,0
15603830,10,Potential Loyalist,0
15791501,6,Inactive,0
15726310,11,Potential Loyalist,0
15791302,8,Others,0
15746199,8,At Risk,1
15616168,8,At Risk,0
15677184,10,At Risk,0
15679394,10,At Risk,0
15611329,6,Inactive,0
15736730,11,Loyal Customers,0
15673820,9,Others,0
15595883,10,At Risk,0
15781505,11,Potential Loyalist,0
15727198,11,Potential Loyalist,0
15727868,8,Others,1
15806407,11,Potential Loyalist,0
15703763,8,At Risk,0
15764726,12,Loyal Customers,0
15697042,11,Loyal Customers,0
15624595,9,At Risk,0
15807768,12,Champions,0
15598982,11,At Risk,1
15765258,7,Inactive,0
15581295,12,Loyal Customers,0
15720203,11,Loyal Customers,0
15623566,8,At Risk,0
15589435,6,Inactive,0
15668943,11,Potential Loyalist,0
15619857,11,Loyal Customers,0
15626882,9,At Risk,0
15697480,8,At Risk,0
15612776,6,Inactive,0
15734987,9,Others,0
15574331,12,Loyal Customers,1
15737133,10,At Risk,0
15602572,6,Inactive,0
15649060,11,Potential Loyalist,0
15568904,11,Loyal Customers,0
15590011,8,At Risk,0
15643696,8,Others,0
15682995,12,Loyal Customers,0
15690744,11,Potential Loyalist,0
15566563,14,Champions,1
15790658,8,At Risk,0
15772243,11,At Risk,1
15578747,11,At Risk,0
15804853,12,Loyal Customers,1
15619016,7,Inactive,0
15593094,10,At Risk,1
15581102,8,At Risk,0
15623502,10,At Risk,0
15722902,8,At Risk,1
15576945,12,Loyal Customers,0
15684181,13,Champions,1
15672594,14,Champions,1
15766552,12,Champions,0
15595991,8,At Risk,0
15726167,7,Inactive,0
15567446,8,At Risk,0
15739858,8,At Risk,1
15578073,11,Loyal Customers,0
15750458,10,At Risk,0
15696175,6,Inactive,0
15638247,7,Inactive,0
15722965,11,Loyal Customers,1
15769582,8,Others,0
15696539,8,At Risk,0
15590094,10,At Risk,0
15732963,6,Inactive,0
15623695,7,Inactive,0
15654274,10,Potential Loyalist,0
15587573,9,At Risk,0
15763665,14,Champions,0
15716328,11,Potential Loyalist,0
15636812,12,Loyal Customers,0
15626114,13,Champions,0
15734578,13,Champions,0
15701176,12,Champions,0
15765257,9,At Risk,1
15694272,12,Champions,0
15585599,8,At Risk,0
15652069,11,Potential Loyalist,0
15621520,11,Potential Loyalist,0
15694677,10,Potential Loyalist,0
15754068,7,Inactive,0
15644753,11,Loyal Customers,0
15607301,8,At Risk,0
15716334,11,Loyal Customers,0
15795990,8,At Risk,1
15675749,10,Potential Loyalist,0
15809777,8,At Risk,0
15568120,8,At Risk,0
15700714,6,Inactive,0
15772933,8,At Risk,0
15666012,7,Inactive,0
15622507,11,Potential Loyalist,0
15714642,11,Loyal Customers,0
15656840,9,At Risk,0
15652981,12,Champions,0
15654463,10,Potential Loyalist,0
15732235,13,Champions,0
15689152,14,Champions,0
15595447,11,Loyal Customers,0
15571121,10,At Risk,0
15578835,13,Champions,0
15727467,11,Potential Loyalist,0
15571244,11,Loyal Customers,0
15587712,11,Loyal Customers,0
15705313,11,Loyal Customers,0
15754072,10,Potential Loyalist,0
15636423,8,At Risk,0
15641595,11,Potential Loyalist,0
15574004,7,Inactive,0
15779586,11,Potential Loyalist,0
15693131,11,Loyal Customers,0
15768219,11,Potential Loyalist,0
15811773,7,Inactive,0
15812767,8,Others,0
15591711,12,Loyal Customers,0
15725076,7,Inactive,0
15715907,10,At Risk,1
15700174,14,Champions,0
15577274,11,Potential Loyalist,0
15633729,8,At Risk,0
15646366,10,At Risk,0
15690673,10,Potential Loyalist,0
15589224,9,At Risk,0
15690670,11,Loyal Customers,0
15724955,11,Potential Loyalist,0
15787835,7,Inactive,1
15679587,8,At Risk,0
15582944,10,Potential Loyalist,0
15700710,12,Loyal Customers,0
15626475,9,Others,0
15763922,9,Others,0
15801832,12,Champions,1
15723818,11,Potential Loyalist,0
15611105,8,At Risk,0
15717065,11,Loyal Customers,0
15660980,7,Inactive,0
15775886,11,Potential Loyalist,1
15656484,7,Inactive,0
15658100,13,Champions,0
15727299,12,Champions,1
15659366,11,Potential Loyalist,1
15720155,10,At Risk,1
15712825,8,At Risk,0
15696826,13,Champions,0
15613048,9,At Risk,1
15758726,10,Potential Loyalist,0
15794661,11,Potential Loyalist,0
15653937,12,Loyal Customers,1
15605968,8,At Risk,0
15812917,7,Inactive,0
15745232,7,Inactive,0
15589475,10,Potential Loyalist,1
15810444,12,Champions,1
15699598,7,Inactive,0
15797113,11,Potential Loyalist,0
15676094,8,At Risk,0
15629338,12,Loyal Customers,1
15753831,8,At Risk,0
15765518,12,Loyal Customers,1
15678944,12,Champions,1
15772073,9,At Risk,1
15657396,8,At Risk,0
15733661,8,Others,0
15585595,12,Champions,0
15731790,9,At Risk,1
15648272,8,At Risk,0
15579915,11,Potential Loyalist,0
15717700,8,At Risk,0
15586629,10,Potential Loyalist,0
15588186,11,Loyal Customers,0
15799435,12,Loyal Customers,0
15611409,12,Loyal Customers,0
15730469,10,At Risk,0
15567557,11,Loyal Customers,0
15687270,8,At Risk,0
15772650,10,At Risk,1
15756625,8,Others,1
15619529,12,Loyal Customers,0
15625706,11,Potential Loyalist,1
15727311,10,Potential Loyalist,0
15573242,9,At Risk,0
15763171,11,Loyal Customers,0
15579566,11,Potential Loyalist,1
15580043,8,At Risk,0
15709780,6,Inactive,0
15806318,11,Potential Loyalist,1
15705639,8,Others,0
15702464,14,Champions,0
15694209,8,Others,0
15625126,7,Inactive,0
15767894,8,At Risk,0
15648933,11,Loyal Customers,1
15685329,13,Champions,1
15623107,10,Potential Loyalist,1
15614049,6,Inactive,0
15761149,10,At Risk,0
15742285,9,At Risk,0
15596647,8,At Risk,0
15776229,14,Champions,0
15768095,10,At Risk,0
15692750,8,Others,1
15725024,11,Loyal Customers,0
15658485,8,At Risk,0
15642636,8,At Risk,0
15683118,7,Inactive,0
15699515,6,Inactive,0
15607485,14,Champions,0
15591123,11,Loyal Customers,0
15632859,8,At Risk,0
15740487,6,Inactive,1
15756148,12,Champions,0
15798895,12,Champions,1
15568106,8,At Risk,0
15723153,11,Potential Loyalist,0
15673578,9,Others,0
15664754,6,Inactive,1
15611767,14,Champions,1
15698184,11,Potential Loyalist,0
15710689,13,Champions,1
15597945,8,Others,0
15664737,6,Inactive,0
15578908,10,Potential Loyalist,0
15723008,10,Potential Loyalist,1
15569590,12,Loyal Customers,1
15581840,8,Others,0
15687492,11,Potential Loyalist,0
15618750,11,Loyal Customers,0
15593683,8,Others,0
15684103,6,Inactive,0
15589643,8,At Risk,0
15648794,13,Champions,1
15692137,11,Loyal Customers,0
15649457,11,Loyal Customers,0
15795079,6,Inactive,0
15676117,9,At Risk,0
15693893,10,At Risk,0
15730657,11,At Risk,0
15718673,9,At Risk,0
15756820,10,At Risk,0
15777639,9,At Risk,0
15808831,6,Inactive,0
15708867,10,Potential Loyalist,1
15805565,11,Loyal Customers,0
15696277,7,Inactive,0
15640905,12,Champions,1
15613854,7,Inactive,1
15669606,10,Potential Loyalist,0
15745621,7,Inactive,0
15794101,11,Loyal Customers,0
15728167,14,Champions,0
15729019,11,Loyal Customers,0
15758306,7,Inactive,0
15700476,6,Inactive,0
15796015,12,Loyal Customers,0
15674156,11,Loyal Customers,0
15650751,6,Inactive,0
15757568,9,At Risk,0
15737452,12,Loyal Customers,1
15760849,9,Others,0
15754177,12,Loyal Customers,0
15788659,7,Inactive,0
15612095,10,At Risk,1
15714877,7,Inactive,0
15596649,11,Loyal Customers,0
15749519,9,Potential Loyalist,1
15686917,11,Potential Loyalist,0
15763980,12,Champions,0
15638607,11,Potential Loyalist,1
15592230,8,Others,0
15694717,11,Loyal Customers,0
15769915,13,Champions,0
15808182,11,Potential Loyalist,0
15584271,9,At Risk,0
15638257,10,Potential Loyalist,0
15620988,11,Potential Loyalist,0
15709487,13,Champions,0
15662263,7,Inactive,0
15801473,11,Potential Loyalist,0
15627847,12,Champions,1
15621466,14,Champions,0
15780654,11,Loyal Customers,0
15678727,13,Champions,1
15714227,8,At Risk,0
15572360,11,At Risk,0
15725141,11,Potential Loyalist,1
15694296,7,Inactive,0
15753591,11,Potential Loyalist,0
15795129,7,Inactive,0
15586069,12,Loyal Customers,0
15812878,12,Loyal Customers,0
15627637,8,Others,0
15638871,6,Inactive,0
15614643,11,Potential Loyalist,0
15603221,11,At Risk,0
15679663,11,Potential Loyalist,0
15751392,11,Potential Loyalist,1
15634180,11,Potential Loyalist,0
15687738,8,Others,0
15798605,12,Champions,0
15745843,7,Inactive,0
15730339,14,Champions,0
15690772,9,Others,0
15573086,8,At Risk,0
15780220,8,At Risk,0
15790497,12,Champions,0
15665177,11,Loyal Customers,0
15663706,11,Potential Loyalist,1
15778154,11,At Risk,1
15681671,9,Others,0
15574115,7,Inactive,0
15757617,12,Champions,0
15670354,6,Inactive,0
15692991,7,Inactive,0
15612667,12,Loyal Customers,0
15762228,10,Potential Loyalist,0
15604732,9,At Risk,0
15774872,7,Inactive,0
15697801,10,Potential Loyalist,1
15812009,10,Potential Loyalist,0
15704770,12,Champions,0
15588219,11,Potential Loyalist,0
15586135,10,At Risk,0
15592300,9,At Risk,0
15814022,10,At Risk,0
15697844,9,At Risk,1
15797246,11,Potential Loyalist,0
15604044,11,Loyal Customers,0
15663650,7,Inactive,1
15803685,8,At Risk,0
15695474,12,Champions,0
15708534,12,Champions,1
15615016,9,Others,0
15781129,6,Inactive,1
15814553,7,Inactive,0
15675190,8,At Risk,0
15579994,8,At Risk,0
15724834,12,Loyal Customers,0
15573452,11,Loyal Customers,0
15669410,11,Loyal Customers,0
15635034,8,At Risk,1
15708610,10,At Risk,0
15571752,8,At Risk,0
15642336,10,At Risk,0
15630580,6,Inactive,0
15812262,12,Loyal Customers,1
15794204,8,At Risk,0
15808971,6,Inactive,0
15615352,11,Loyal Customers,0
15737795,13,Champions,1
15641994,12,Loyal Customers,1
15741988,11,Loyal Customers,1
15694300,11,Potential Loyalist,0
15698294,11,Potential Loyalist,0
15677062,8,At Risk,0
15665790,8,Others,0
15608381,11,Potential Loyalist,1
15606849,12,Champions,0
15809263,9,At Risk,0
15624013,12,Champions,0
15618581,6,Inactive,0
15768530,7,Inactive,0
15651022,9,At Risk,1
15627854,8,Others,0
15778089,11,Potential Loyalist,0
15627195,11,Potential Loyalist,0
15709252,10,At Risk,1
15628936,11,At Risk,1
15705735,8,Others,0
15671293,11,Loyal Customers,1
15781619,12,Loyal Customers,1
15726179,7,Inactive,1
15602731,13,Champions,1
15595047,11,Loyal Customers,0
15756871,11,Potential Loyalist,0
15701687,9,Others,1
15647800,12,Champions,0
15577514,8,At Risk,0
15610002,7,Inactive,0
15679284,12,Champions,0
15778142,10,Potential Loyalist,0
15801488,8,Others,0
15611786,10,At Risk,0
15640866,12,Loyal Customers,0
15578375,12,Champions,0
15732987,14,Champions,0
15807524,14,Champions,0
15575428,9,Others,0
15813439,13,Champions,0
15610753,11,Loyal Customers,0
15720820,8,At Risk,0
15575858,11,Potential Loyalist,0
15759555,11,Potential Loyalist,0
15610271,11,Potential Loyalist,0
15812198,14,Champions,1
15804052,7,Inactive,0
15630661,9,At Risk,0
15721426,7,Inactive,1
15728564,8,At Risk,1
15613673,10,At Risk,0
15731412,8,At Risk,0
15596181,8,At Risk,1
15635364,6,Inactive,1
15670898,13,Champions,1
15603582,11,Potential Loyalist,0
15695299,11,Potential Loyalist,0
15654000,12,Champions,1
15600792,13,Champions,0
15710743,13,Champions,1
15643770,13,Champions,1
15653222,7,Inactive,0
15688157,9,Others,0
15658852,6,Inactive,0
15677117,7,Inactive,0
15762745,11,Loyal Customers,0
15781127,8,At Risk,0
15772896,12,Champions,1
15724251,13,Champions,1
15740602,11,At Risk,0
15805690,11,Loyal Customers,1
15770968,8,Others,0
15753895,12,Loyal Customers,0
15794560,9,At Risk,0
15806822,12,Loyal Customers,0
15636520,14,Champions,0
15615575,6,Inactive,0
15726776,12,Champions,0
15767818,9,At Risk,0
15610900,10,At Risk,1
15609562,12,Loyal Customers,0
15702145,8,At Risk,0
15667134,11,Loyal Customers,0
15809265,9,At Risk,0
15778897,10,Potential Loyalist,0
15788126,9,At Risk,0
15794142,7,Inactive,1
15802351,7,Inactive,0
15653572,10,At Risk,1
15600106,12,Loyal Customers,0
15618566,6,Inactive,0
15633818,7,Inactive,0
15783958,12,Loyal Customers,0
15694143,9,At Risk,0
15798943,8,Others,0
15792646,12,Champions,0
15783029,6,Inactive,0
15610403,11,Potential Loyalist,0
15798439,11,Loyal Customers,0
15636935,10,Potential Loyalist,0
15589195,10,At Risk,0
15737778,14,Champions,0
15774277,9,Others,0
15596397,6,Inactive,0
15753840,8,At Risk,1
15602811,12,Loyal Customers,0
15617419,6,Inactive,0
15645045,6,Inactive,0
15698462,7,Inactive,0
15584037,13,Champions,1
15749265,12,Champions,0
15810723,7,Inactive,1
15599976,7,Inactive,0
15651315,11,Potential Loyalist,0
15784097,11,Potential Loyalist,0
15747854,8,Others,0
15803365,12,Loyal Customers,0
15722632,11,Loyal Customers,1
15594862,11,Loyal Customers,0
15806837,14,Champions,0
15582892,11,Loyal Customers,1
15761053,14,Champions,1
15655875,11,Potential Loyalist,0
15668695,13,Champions,0
15677136,13,Champions,0
15748499,11,At Risk,1
15580462,12,Champions,0
15587913,10,Potential Loyalist,0
15601012,11,Potential Loyalist,1
15671345,12,Champions,0
15699911,11,Loyal Customers,0
15815095,11,Loyal Customers,1
15613014,11,Potential Loyalist,0
15679909,8,Others,0
15596761,10,At Risk,1
15680736,7,Inactive,0
15652180,9,Others,0
15736397,12,Loyal Customers,0
15758477,11,Potential Loyalist,0
15644724,10,At Risk,0
15707488,10,Potential Loyalist,0
15790829,10,Potential Loyalist,0
15618155,9,At Risk,0
15797389,8,At Risk,0
15667085,7,Inactive,0
15689661,8,At Risk,0
15612893,14,Champions,0
15587443,10,Potential Loyalist,0
15739123,11,Potential Loyalist,0
15772421,12,Champions,0
15778287,6,Inactive,0
15612769,9,At Risk,0
15620579,8,At Risk,0
15638803,10,Potential Loyalist,0
15696506,11,At Risk,0
15666711,10,Potential Loyalist,1
15728683,13,Champions,0
15708710,13,Champions,0
15771750,9,At Risk,0
15659736,13,Champions,1
15754105,13,Champions,0
15753888,8,At Risk,1
15762855,6,Inactive,0
15612525,14,Champions,1
15757911,14,Champions,0
15763218,12,Champions,0
15657868,12,Champions,0
15589881,6,Inactive,0
15584090,8,At Risk,1
15588446,11,Potential Loyalist,0
15760090,6,Inactive,0
15753550,9,Others,0
15643658,11,Potential Loyalist,0
15773779,11,Loyal Customers,0
15742511,11,Potential Loyalist,0
15695846,7,Inactive,0
